Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
shareablepreview,Chrome 85.0.4183.102,,,2020-09-17 18:24:08,2020-09-17 18:35:20,11m - 11.636s,INCOMPLETE
,,,,,,,
Test Cases/SetUp/setUpCustomSyn_ShareablePreview1,Chrome 85.0.4183.102,Agenda: Set up articles only for shareable preview faq bot,,2020-09-17 18:24:51,2020-09-17 18:25:27,35.681s,ERROR
"callTestCase(findTestCase(""FAQ_SSO/botCreation_Test""), [""nameOfTheBot"":PREVIEW_BOT], STOP_ON_FAILURE)",Chrome 85.0.4183.102,,,2020-09-17 18:24:52,2020-09-17 18:25:16,23.706s,PASSED
"testData = findTestData(""Data Files/testData_Dummy"")",Chrome 85.0.4183.102,,,2020-09-17 18:25:16,2020-09-17 18:25:20,4.379s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/minimize""))",Chrome 85.0.4183.102,,,2020-09-17 18:25:20,2020-09-17 18:25:27,6.327s,ERROR
,,,,,,,
Test Cases/SetUp/setUpCustomSyn_ShareablePreview2,Chrome 85.0.4183.102,,,2020-09-17 18:25:27,2020-09-17 18:31:51,6m - 23.929s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/articles""))",Chrome 85.0.4183.102,,,2020-09-17 18:25:28,2020-09-17 18:25:30,2.218s,PASSED
"testData = findTestData(""Data Files/testData_Dummy"")",Chrome 85.0.4183.102,,,2020-09-17 18:25:30,2020-09-17 18:25:30,0.399s,PASSED
"platform.Articles.createNewArticle(testData, testData.getValue(""carousel_question"", 1))",Chrome 85.0.4183.102,,,2020-09-17 18:25:30,2020-09-17 18:25:36,5.992s,PASSED
"platform.Method.clickOnElement(findTestObject(""NewRepo/carousel""))",Chrome 85.0.4183.102,,,2020-09-17 18:25:36,2020-09-17 18:25:39,2.596s,PASSED
platform.ResponseDesigner.deleteDefaultTextTemplate(),Chrome 85.0.4183.102,,,2020-09-17 18:25:39,2020-09-17 18:25:46,6.893s,PASSED
"for ([count = 1, count <= testData.getRowNumbers(), (count++)])",Chrome 85.0.4183.102,,,2020-09-17 18:25:46,2020-09-17 18:27:56,2m - 10.130s,PASSED
"platform.Articles.saveAndTrainArticleToExistingCategory("" Unassigned "")",Chrome 85.0.4183.102,,,2020-09-17 18:27:56,2020-09-17 18:28:05,9.281s,PASSED
"verifyElementPresent(findTestObject(""ICONS/toastMsg""), 30, STOP_ON_FAILURE)",Chrome 85.0.4183.102,,,2020-09-17 18:28:05,2020-09-17 18:28:11,5.855s,PASSED
