Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
shareablepreview,Chrome 83.0.4103.106,,,2020-06-23 13:03:32,2020-06-23 13:15:47,12m - 15.683s,INCOMPLETE
,,,,,,,
Test Cases/SetUp/setUpCustomSyn_ShareablePreview1,Chrome 83.0.4103.106,Agenda: Set up articles only for shareable preview faq bot,,2020-06-23 13:03:32,2020-06-23 13:06:51,3m - 18.823s,PASSED
Start listener action : setUp,Chrome 83.0.4103.106,,,2020-06-23 13:03:33,2020-06-23 13:03:51,17.863s,PASSED
"callTestCase(findTestCase(""Faqbot/botCreation_Test""), [""nameOfTheBot"":PREVIEW_BOT], STOP_ON_FAILURE)",Chrome 83.0.4103.106,,,2020-06-23 13:03:52,2020-06-23 13:04:43,51.555s,PASSED
"testData = findTestData(""Data Files/testData_Dummy"")",Chrome 83.0.4103.106,,,2020-06-23 13:04:43,2020-06-23 13:04:47,3.246s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/minimize""))",Chrome 83.0.4103.106,,,2020-06-23 13:04:47,2020-06-23 13:04:49,2.220s,PASSED
"platform.Articles.createNewArticle(testData, testData.getValue(""article_default_question"", 1))",Chrome 83.0.4103.106,,,2020-06-23 13:04:49,2020-06-23 13:04:55,5.796s,PASSED
"platform.Response.addImage(true, testData.getValue(""image_url"", 1))",Chrome 83.0.4103.106,,,2020-06-23 13:04:55,2020-06-23 13:05:05,10.139s,PASSED
"platform.Response.addText(testData.getValue(""text_response"", 1))",Chrome 83.0.4103.106,,,2020-06-23 13:05:05,2020-06-23 13:05:16,11.068s,PASSED
"platform.Articles.saveAndTrainArticleToNewCategory(testData.getValue(""category"", 1))",Chrome 83.0.4103.106,,,2020-06-23 13:05:16,2020-06-23 13:05:25,9.424s,PASSED
"waitForElementPresent(findTestObject(""ICONS/toastMsg""), 20, STOP_ON_FAILURE)",Chrome 83.0.4103.106,,,2020-06-23 13:05:25,2020-06-23 13:05:33,7.410s,PASSED
"platform.Articles.createNewArticle(testData, testData.getValue(""article_default_question"", 2))",Chrome 83.0.4103.106,,,2020-06-23 13:05:33,2020-06-23 13:05:38,5.485s,PASSED
"platform.Response.addCodeFunction(true, testData.getValue(""code_function"", 1))",Chrome 83.0.4103.106,,,2020-06-23 13:05:38,2020-06-23 13:05:48,9.270s,PASSED
"platform.Response.addText(testData.getValue(""text_response"", 2))",Chrome 83.0.4103.106,,,2020-06-23 13:05:48,2020-06-23 13:05:54,6.593s,PASSED
"waitForElementPresent(findTestObject(""ICONS/toastMsg""), 20, STOP_ON_FAILURE)",Chrome 83.0.4103.106,,,2020-06-23 13:05:54,2020-06-23 13:06:16,21.590s,PASSED
"platform.Articles.saveAndTrainArticleToNewCategory(testData.getValue(""category"", 2))",Chrome 83.0.4103.106,,,2020-06-23 13:06:16,2020-06-23 13:06:25,9.466s,PASSED
"waitForElementPresent(findTestObject(""ICONS/toastMsg""), 20, STOP_ON_FAILURE)",Chrome 83.0.4103.106,,,2020-06-23 13:06:25,2020-06-23 13:06:33,7.367s,PASSED
"platform.Method.clickOnElement(findTestObject(""Button/createArticle""))",Chrome 83.0.4103.106,,,2020-06-23 13:06:33,2020-06-23 13:06:35,2.485s,PASSED
"sendKeys(findTestObject(""Input/defaultQuestion""), ""How can I contact this property?"")",Chrome 83.0.4103.106,,,2020-06-23 13:06:35,2020-06-23 13:06:38,3.216s,PASSED
"sendKeys(findTestObject(""Input/textResponse""), ""Please drop an email at estateproperty@dealer.com or can call at ph: +9876543210"")",Chrome 83.0.4103.106,,,2020-06-23 13:06:38,2020-06-23 13:06:42,3.997s,PASSED
"platform.Articles.saveAndTrainArticleToExistingCategory("" Unassigned "")",Chrome 83.0.4103.106,,,2020-06-23 13:06:42,2020-06-23 13:06:51,9.028s,PASSED
,,,,,,,
