Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
shareablepreview,Chrome 83.0.4103.116,,,2020-06-30 14:31:27,2020-06-30 14:35:47,4m - 19.387s,INCOMPLETE
,,,,,,,
Test Cases/SetUp/setUpCustomSyn_ShareablePreview1,Chrome 83.0.4103.116,Agenda: Set up articles only for shareable preview faq bot,,2020-06-30 14:31:28,2020-06-30 14:33:10,1m - 42.059s,FAILED
Start listener action : setUp,Chrome 83.0.4103.116,,,2020-06-30 14:31:28,2020-06-30 14:31:49,20.796s,PASSED
"callTestCase(findTestCase(""Faqbot/botCreation_Test""), [""nameOfTheBot"":PREVIEW_BOT], STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 14:31:50,2020-06-30 14:32:44,53.535s,PASSED
"testData = findTestData(""Data Files/testData_Dummy"")",Chrome 83.0.4103.116,,,2020-06-30 14:32:44,2020-06-30 14:32:47,3.010s,PASSED
"platform.Method.clickOnElement(findTestObject(""GenericII/minimize""))",Chrome 83.0.4103.116,,,2020-06-30 14:32:47,2020-06-30 14:32:49,2.257s,PASSED
"platform.Articles.createNewArticle(testData, testData.getValue(""article_default_question"", 1))",Chrome 83.0.4103.116,,,2020-06-30 14:32:49,2020-06-30 14:32:55,5.850s,PASSED
"platform.Response.addImage(false, testData.getValue(""image_url"", 1))",Chrome 83.0.4103.116,,,2020-06-30 14:32:55,2020-06-30 14:33:10,15.547s,FAILED
,,,,,,,
Test Cases/SetUp/setUpCustomSyn_ShareablePreview2,Chrome 83.0.4103.116,,,2020-06-30 14:33:10,2020-06-30 14:34:29,1m - 18.694s,FAILED
Start listener action : setUp,Chrome 83.0.4103.116,,,2020-06-30 14:33:10,2020-06-30 14:33:29,18.666s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 14:33:30,2020-06-30 14:33:56,26.467s,PASSED
"platform.Method.navigateToBot(""Q&A bots"", PREVIEW_BOT)",Chrome 83.0.4103.116,,,2020-06-30 14:33:56,2020-06-30 14:34:02,6.093s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/articles""))",Chrome 83.0.4103.116,,,2020-06-30 14:34:02,2020-06-30 14:34:06,4.062s,PASSED
"testData = findTestData(""Data Files/testData_Dummy"")",Chrome 83.0.4103.116,,,2020-06-30 14:34:06,2020-06-30 14:34:07,0.729s,PASSED
"platform.Articles.createNewArticle(testData, testData.getValue(""carousel_question"", 1))",Chrome 83.0.4103.116,,,2020-06-30 14:34:07,2020-06-30 14:34:13,6.256s,PASSED
platform.Response.addCarousel(false),Chrome 83.0.4103.116,,,2020-06-30 14:34:13,2020-06-30 14:34:16,2.590s,PASSED
"for ([count = 1, count <= testData.getRowNumbers(), (count++)])",Chrome 83.0.4103.116,,,2020-06-30 14:34:16,2020-06-30 14:34:29,13.049s,FAILED
,,,,,,,
Test Cases/SetUp/setUpCustomSyn_ShareablePreview3,Chrome 83.0.4103.116,,,2020-06-30 14:34:29,2020-06-30 14:35:47,1m - 17.693s,FAILED
Start listener action : setUp,Chrome 83.0.4103.116,,,2020-06-30 14:34:29,2020-06-30 14:34:48,18.506s,PASSED
"callTestCase(findTestCase(""Generic/successfulLogin_Test""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.116,,,2020-06-30 14:34:48,2020-06-30 14:35:14,25.646s,PASSED
"platform.Method.navigateToBot(""Q&A bots"", PREVIEW_BOT)",Chrome 83.0.4103.116,,,2020-06-30 14:35:14,2020-06-30 14:35:19,5.742s,PASSED
"platform.Method.clickOnElement(findTestObject(""Generic/articles""))",Chrome 83.0.4103.116,,,2020-06-30 14:35:19,2020-06-30 14:35:25,5.535s,PASSED
"testData = findTestData(""Data Files/testData_Dummy"")",Chrome 83.0.4103.116,,,2020-06-30 14:35:25,2020-06-30 14:35:25,0.586s,PASSED
"platform.Articles.createNewArticle(testData, testData.getValue(""article_default_question"", 3))",Chrome 83.0.4103.116,,,2020-06-30 14:35:25,2020-06-30 14:35:31,5.935s,PASSED
"platform.Response.addQuickReplies(false, testData.getValue(""quick_reply"", 1))",Chrome 83.0.4103.116,,,2020-06-30 14:35:31,2020-06-30 14:35:47,15.320s,FAILED
